,Direct,MinPrice,OutOrigin,OutDestination,OutboundCarrier,InboundCarrier,DepartureDate1,DepartureDate2,Distance,CPM,QuoteDateTime,MomondoLink,GoogleLink
2060,False,1095,FRA,WLG,Etihad Airways,Etihad Airways,2017-05-08 00:00:00,2017-05-22 00:00:00,11546.29756274612,4.741779752554593,2017-01-10 18:55:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=WLG&SDP0=08-05-2017&SO1=WLG&SD1=FRA&SDP1=22-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=WLG;d=2017-05-08;r=2017-05-22
2069,False,1202,FRA,ZQN,Etihad Airways,Etihad Airways,2017-03-26 00:00:00,2017-04-11 00:00:00,11455.735729135138,5.246280240835942,2017-01-09 15:31:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=ZQN&SDP0=26-03-2017&SO1=ZQN&SD1=FRA&SDP1=11-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=ZQN;d=2017-03-26;r=2017-04-11
2076,False,558,FRA,PTY,Iberia,Iberia,2017-01-31 00:00:00,2017-02-06 00:00:00,5650.0119957795605,4.938042613155638,2017-01-06 23:50:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=PTY&SDP0=31-01-2017&SO1=PTY&SD1=FRA&SDP1=06-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=PTY;d=2017-01-31;r=2017-02-06
2078,False,647,FRA,LIM,KLM,Air France,2017-05-03 00:00:00,2017-05-17 00:00:00,6666.034286150484,4.852960337634499,2017-01-11 13:07:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=LIM&SDP0=03-05-2017&SO1=LIM&SD1=FRA&SDP1=17-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=LIM;d=2017-05-03;r=2017-05-17
2088,False,516,FRA,CEB,Asiana Airlines,Asiana Airlines,2017-03-22 00:00:00,2017-04-09 00:00:00,6752.473153848168,3.8208222990559886,2016-12-22 08:04:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=CEB&SDP0=22-03-2017&SO1=CEB&SD1=FRA&SDP1=09-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=CEB;d=2017-03-22;r=2017-04-09
2089,False,571,FRA,CRK,Emirates,Emirates,2017-06-20 00:00:00,2017-07-18 00:00:00,6344.318254547291,4.500089505998029,2017-01-04 06:23:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=CRK&SDP0=20-06-2017&SO1=CRK&SD1=FRA&SDP1=18-07-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=CRK;d=2017-06-20;r=2017-07-18
2092,False,471,FRA,MNL,China Southern,China Southern,2017-06-13 00:00:00,2017-06-21 00:00:00,6400.230360005481,3.6795550590119435,2017-01-06 01:56:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=MNL&SDP0=13-06-2017&SO1=MNL&SD1=FRA&SDP1=21-06-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=MNL;d=2017-06-13;r=2017-06-21
2108,True,533,FRA,SJU,Condor,Condor,2017-01-21 00:00:00,2017-01-28 00:00:00,4571.0353269477155,5.830189025862418,2017-01-11 09:57:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=SJU&SDP0=21-01-2017&SO1=SJU&SD1=FRA&SDP1=28-01-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=SJU;d=2017-01-21;r=2017-01-28
2113,False,655,FRA,ROR,China Airlines,China Airlines,2017-11-28 00:00:00,2017-12-13 00:00:00,7327.123586745326,4.469693954561424,2017-01-12 14:12:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=ROR&SDP0=28-11-2017&SO1=ROR&SD1=FRA&SDP1=13-12-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=ROR;d=2017-11-28;r=2017-12-13
2114,False,281,FRA,DOH,Pegasus Airlines,Pegasus Airlines,2017-03-14 00:00:00,2017-03-22 00:00:00,2851.3635555773226,4.9274670613355935,2017-01-06 14:19:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=DOH&SDP0=14-03-2017&SO1=DOH&SD1=FRA&SDP1=22-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=DOH;d=2017-03-14;r=2017-03-22
2152,False,315,FRA,OVB,Aeroflot,Aeroflot,2017-01-25 00:00:00,2017-02-01 00:00:00,2985.860383838987,5.274861505664198,2017-01-04 02:34:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=OVB&SDP0=25-01-2017&SO1=OVB&SD1=FRA&SDP1=01-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=OVB;d=2017-01-25;r=2017-02-01
2170,False,575,FRA,VVO,Aeroflot,Aeroflot,2017-04-29 00:00:00,2017-05-07 00:00:00,5143.871631046896,5.58917524816783,2017-01-10 22:05:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=VVO&SDP0=29-04-2017&SO1=VVO&SD1=FRA&SDP1=07-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=VVO;d=2017-04-29;r=2017-05-07
2219,False,471,FRA,SIN,China Southern,China Southern,2017-04-20 00:00:00,2017-05-15 00:00:00,6389.032948882806,3.686003842587474,2017-01-07 20:19:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=SIN&SDP0=20-04-2017&SO1=SIN&SD1=FRA&SDP1=15-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=SIN;d=2017-04-20;r=2017-05-15
2220,True,530,FRA,SIN,Lufthansa,Lufthansa,2017-03-15 00:00:00,2017-04-10 00:00:00,6389.032948882806,4.147732561722635,2016-12-19 15:03:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=SIN&SDP0=15-03-2017&SO1=SIN&SD1=FRA&SDP1=10-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=SIN;d=2017-03-15;r=2017-04-10
2231,False,412,FRA,BKK,Oman Air,Oman Air,2017-05-04 00:00:00,2017-05-09 00:00:00,5593.58560377469,3.682789798747088,2017-01-11 13:26:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=BKK&SDP0=04-05-2017&SO1=BKK&SD1=FRA&SDP1=09-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=BKK;d=2017-05-04;r=2017-05-09
2232,True,556,FRA,BKK,Thai Airways,Thai Airways,2017-05-11 00:00:00,2017-06-22 00:00:00,5593.58560377469,4.969978466270343,2017-01-06 05:10:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=BKK&SDP0=11-05-2017&SO1=BKK&SD1=FRA&SDP1=22-06-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=BKK;d=2017-05-11;r=2017-06-22
2234,False,550,FRA,CNX,Cathay Pacific,Cathay Pacific,2017-06-07 00:00:00,2017-06-21 00:00:00,5250.586680673365,5.237509953168366,2017-01-11 16:07:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=CNX&SDP0=07-06-2017&SO1=CNX&SD1=FRA&SDP1=21-06-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=CNX;d=2017-06-07;r=2017-06-21
2236,False,509,FRA,HKT,Emirates,Emirates,2017-04-23 00:00:00,2017-05-04 00:00:00,5779.780223649982,4.403281615425872,2017-01-07 21:33:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=HKT&SDP0=23-04-2017&SO1=HKT&SD1=FRA&SDP1=04-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=HKT;d=2017-04-23;r=2017-05-04
2237,True,636,FRA,HKT,Thai Airways,Thai Airways,2017-05-24 00:00:00,2017-06-02 00:00:00,5779.780223649982,5.50193930729048,2017-01-04 21:25:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=HKT&SDP0=24-05-2017&SO1=HKT&SD1=FRA&SDP1=02-06-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=HKT;d=2017-05-24;r=2017-06-02
2238,False,659,FRA,KBV,Etihad Airways,Etihad Airways,2017-06-01 00:00:00,2017-06-22 00:00:00,5810.109153689784,5.671149909305005,2017-01-07 00:45:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=KBV&SDP0=01-06-2017&SO1=KBV&SD1=FRA&SDP1=22-06-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=KBV;d=2017-06-01;r=2017-06-22
2240,False,693,FRA,USM,Etihad Airways,Etihad Airways,2017-05-22 00:00:00,2017-06-05 00:00:00,5781.136531177084,5.993631150749694,2017-01-08 11:46:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=USM&SDP0=22-05-2017&SO1=USM&SD1=FRA&SDP1=05-06-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=USM;d=2017-05-22;r=2017-06-05
2251,True,184,FRA,ADA,SunExpress,SunExpress,2017-02-13 00:00:00,2017-02-21 00:00:00,1600.5897407716577,5.747881399992357,2017-01-12 05:29:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=ADA&SDP0=13-02-2017&SO1=ADA&SD1=FRA&SDP1=21-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=ADA;d=2017-02-13;r=2017-02-21
2252,False,172,FRA,ADA,SunExpress,Pegasus Airlines,2017-02-13 00:00:00,2017-02-19 00:00:00,1600.5897407716577,5.373019569558073,2016-12-31 00:33:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=ADA&SDP0=13-02-2017&SO1=ADA&SD1=FRA&SDP1=19-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=ADA;d=2017-02-13;r=2017-02-19
2254,False,156,FRA,ASR,Pegasus Airlines,Pegasus Airlines,2017-04-28 00:00:00,2017-05-19 00:00:00,1528.1765867553158,5.10412217253064,2017-01-10 17:41:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=ASR&SDP0=28-04-2017&SO1=ASR&SD1=FRA&SDP1=19-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=ASR;d=2017-04-28;r=2017-05-19
2255,True,138,FRA,AYT,Pegasus Airlines,Pegasus Airlines,2017-06-18 00:00:00,2017-06-28 00:00:00,1428.2300560828444,4.831154456253626,2017-01-11 01:00:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=AYT&SDP0=18-06-2017&SO1=AYT&SD1=FRA&SDP1=28-06-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=AYT;d=2017-06-18;r=2017-06-28
2259,False,154,FRA,ESB,Pegasus Airlines,Pegasus Airlines,2017-01-25 00:00:00,2017-02-14 00:00:00,1365.3993373154208,5.639375814506656,2017-01-10 19:40:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=ESB&SDP0=25-01-2017&SO1=ESB&SD1=FRA&SDP1=14-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=ESB;d=2017-01-25;r=2017-02-14
2262,False,194,FRA,GZT,Pegasus Airlines,Pegasus Airlines,2017-02-28 00:00:00,2017-03-03 00:00:00,1692.2738386054953,5.731932846041754,2017-01-05 19:56:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=GZT&SDP0=28-02-2017&SO1=GZT&SD1=FRA&SDP1=03-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=GZT;d=2017-02-28;r=2017-03-03
2265,True,133,FRA,SAW,Pegasus Airlines,Pegasus Airlines,2017-03-10 00:00:00,2017-03-21 00:00:00,1180.9497931491762,5.631060726355519,2017-01-12 18:32:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=SAW&SDP0=10-03-2017&SO1=SAW&SD1=FRA&SDP1=21-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=SAW;d=2017-03-10;r=2017-03-21
2268,False,186,FRA,TZX,Pegasus Airlines,Pegasus Airlines,2017-03-13 00:00:00,2017-03-21 00:00:00,1620.9920560253888,5.737227375933752,2017-01-08 13:22:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=TZX&SDP0=13-03-2017&SO1=TZX&SD1=FRA&SDP1=21-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=TZX;d=2017-03-13;r=2017-03-21
2269,True,192,FRA,TZX,SunExpress,SunExpress,2017-05-16 00:00:00,2017-05-24 00:00:00,1620.9920560253888,5.922299226770325,2017-01-11 16:00:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=TZX&SDP0=16-05-2017&SO1=TZX&SD1=FRA&SDP1=24-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=TZX;d=2017-05-16;r=2017-05-24
2272,False,704,FRA,KHH,,,2017-02-22 00:00:00,2017-02-26 00:00:00,5926.130515273777,5.939794931832314,2017-01-08 10:54:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=KHH&SDP0=22-02-2017&SO1=KHH&SD1=FRA&SDP1=26-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=KHH;d=2017-02-22;r=2017-02-26
2274,False,408,FRA,TPE,Air China,Air China,2017-04-26 00:00:00,2017-05-17 00:00:00,5820.79745963565,3.50467442673687,2016-12-27 13:22:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=TPE&SDP0=26-04-2017&SO1=TPE&SD1=FRA&SDP1=17-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=TPE;d=2017-04-26;r=2017-05-17
2275,True,660,FRA,TPE,China Airlines,China Airlines,2017-02-23 00:00:00,2017-03-08 00:00:00,5820.79745963565,5.669326278544936,2017-01-06 13:59:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=TPE&SDP0=23-02-2017&SO1=TPE&SD1=FRA&SDP1=08-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=TPE;d=2017-02-23;r=2017-03-08
2276,False,483,FRA,TSA,Air China,Air China,2017-01-26 00:00:00,2017-02-10 00:00:00,5833.139954797697,4.140137248059148,2017-01-07 06:03:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=TSA&SDP0=26-01-2017&SO1=TSA&SD1=FRA&SDP1=10-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=TSA;d=2017-01-26;r=2017-02-10
2278,False,498,FRA,DAR,Oman Air,Oman Air,2017-05-18 00:00:00,2017-05-22 00:00:00,4340.961657130078,5.736056193701106,2017-01-05 21:38:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=DAR&SDP0=18-05-2017&SO1=DAR&SD1=FRA&SDP1=22-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=DAR;d=2017-05-18;r=2017-05-22
2318,False,554,FRA,RSW,KLM,Air France,2017-03-15 00:00:00,2017-03-19 00:00:00,4850.025066687656,5.711310687909047,2017-01-06 18:07:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=RSW&SDP0=15-03-2017&SO1=RSW&SD1=FRA&SDP1=19-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=RSW;d=2017-03-15;r=2017-03-19
2319,False,500,FRA,SEA,Icelandair,Icelandair,2017-03-03 00:00:00,2017-03-06 00:00:00,5095.0768804586205,4.9066973053701375,2016-12-30 14:06:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=SEA&SDP0=03-03-2017&SO1=SEA&SD1=FRA&SDP1=06-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=SEA;d=2017-03-03;r=2017-03-06
2322,False,594,FRA,ABQ,KLM,KLM,2017-02-08 00:00:00,2017-02-15 00:00:00,5356.8681231835235,5.5442843312613865,2017-01-09 08:41:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=ABQ&SDP0=08-02-2017&SO1=ABQ&SD1=FRA&SDP1=15-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=ABQ;d=2017-02-08;r=2017-02-15
2331,True,533,FRA,ATL,Air France,KLM,2017-02-04 00:00:00,2017-02-11 00:00:00,4605.440104109962,5.786634805263704,2017-01-05 22:15:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=ATL&SDP0=04-02-2017&SO1=ATL&SD1=FRA&SDP1=11-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=ATL;d=2017-02-04;r=2017-02-11
2333,False,591,FRA,AUS,KLM,KLM,2017-01-30 00:00:00,2017-02-06 00:00:00,5295.937847629915,5.579748261816267,2016-12-31 19:48:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=AUS&SDP0=30-01-2017&SO1=AUS&SD1=FRA&SDP1=06-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=AUS;d=2017-01-30;r=2017-02-06
2337,False,445,FRA,BDL,Aer Lingus,Aer Lingus,2017-01-27 00:00:00,2017-02-08 00:00:00,3746.2848434999732,5.939217365867166,2017-01-11 15:51:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=BDL&SDP0=27-01-2017&SO1=BDL&SD1=FRA&SDP1=08-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=BDL;d=2017-01-27;r=2017-02-08
2344,False,495,FRA,BNA,United,United,2017-03-18 00:00:00,2017-03-25 00:00:00,4571.689051897248,5.413754023740693,2017-01-10 13:04:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=BNA&SDP0=18-03-2017&SO1=BNA&SD1=FRA&SDP1=25-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=BNA;d=2017-03-18;r=2017-03-25
2346,False,332,FRA,BOS,WOW air,WOW air,2017-02-01 00:00:00,2017-02-12 00:00:00,3660.4798919598456,4.534924515351523,2017-01-06 16:33:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=BOS&SDP0=01-02-2017&SO1=BOS&SD1=FRA&SDP1=12-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=BOS;d=2017-02-01;r=2017-02-12
2354,False,346,FRA,BWI,WOW air,WOW air,2017-02-02 00:00:00,2017-02-08 00:00:00,4029.260388099274,4.29359195824049,2017-01-10 21:07:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=BWI&SDP0=02-02-2017&SO1=BWI&SD1=FRA&SDP1=08-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=BWI;d=2017-02-02;r=2017-02-08
2358,False,504,FRA,CHA,United,United,2017-01-16 00:00:00,2017-01-23 00:00:00,4567.390145833729,5.517374079152594,2017-01-08 13:31:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=CHA&SDP0=16-01-2017&SO1=CHA&SD1=FRA&SDP1=23-01-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=CHA;d=2017-01-16;r=2017-01-23
2363,False,464,FRA,CLT,British Airways,British Airways,2017-11-21 00:00:00,2017-11-21 00:00:00,4387.785864137727,5.287404791017345,2017-01-05 21:17:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=CLT&SDP0=21-11-2017&SO1=CLT&SD1=FRA&SDP1=21-11-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=CLT;d=2017-11-21;r=2017-11-21
2365,False,481,FRA,CMH,Iberia,Iberia,2017-02-04 00:00:00,2017-02-05 00:00:00,4237.3297517615965,5.675744256156045,2017-01-05 19:05:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=CMH&SDP0=04-02-2017&SO1=CMH&SD1=FRA&SDP1=05-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=CMH;d=2017-02-04;r=2017-02-05
2374,False,481,FRA,CVG,Air France,KLM,2017-02-23 00:00:00,2017-02-25 00:00:00,4351.174868881583,5.527242807913569,2017-01-10 21:47:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=CVG&SDP0=23-02-2017&SO1=CVG&SD1=FRA&SDP1=25-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=CVG;d=2017-02-23;r=2017-02-25
2378,False,495,FRA,DAY,United,United,2017-01-24 00:00:00,2017-02-02 00:00:00,4293.121251142639,5.765036334208507,2017-01-10 12:12:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=DAY&SDP0=24-01-2017&SO1=DAY&SD1=FRA&SDP1=02-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=DAY;d=2017-01-24;r=2017-02-02
2379,False,463,FRA,DCA,KLM,KLM,2017-01-25 00:00:00,2017-01-27 00:00:00,4058.912572054475,5.703498064823384,2017-01-07 15:05:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=DCA&SDP0=25-01-2017&SO1=DCA&SD1=FRA&SDP1=27-01-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=DCA;d=2017-01-25;r=2017-01-27
2381,False,581,FRA,DEN,KLM,Air France,2017-02-07 00:00:00,2017-02-12 00:00:00,5027.526362214945,5.778189492615933,2017-01-11 19:03:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=DEN&SDP0=07-02-2017&SO1=DEN&SD1=FRA&SDP1=12-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=DEN;d=2017-02-07;r=2017-02-12
2383,False,530,FRA,DFW,British Airways,British Airways,2017-09-16 00:00:00,2017-09-17 00:00:00,5132.838462800626,5.162835376966223,2017-01-03 22:53:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=DFW&SDP0=16-09-2017&SO1=DFW&SD1=FRA&SDP1=17-09-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=DFW;d=2017-09-16;r=2017-09-17
2386,False,512,FRA,DSM,United,United,2017-01-28 00:00:00,2017-02-02 00:00:00,4563.351078575367,5.6099124435527905,2017-01-10 07:42:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=DSM&SDP0=28-01-2017&SO1=DSM&SD1=FRA&SDP1=02-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=DSM;d=2017-01-28;r=2017-02-02
2388,False,422,FRA,DTW,KLM,Air France,2017-03-09 00:00:00,2017-03-09 00:00:00,4151.47922281751,5.0825257378212125,2017-01-05 21:52:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=DTW&SDP0=09-03-2017&SO1=DTW&SD1=FRA&SDP1=09-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=DTW;d=2017-03-09;r=2017-03-09
2397,True,444,FRA,EWR,Lufthansa,Lufthansa,2017-02-14 00:00:00,2017-02-25 00:00:00,3860.443447488243,5.75063468795125,2017-01-11 19:57:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=EWR&SDP0=14-02-2017&SO1=EWR&SD1=FRA&SDP1=25-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=EWR;d=2017-02-14;r=2017-02-25
2398,False,344,FRA,EWR,WOW air,WOW air,2017-02-09 00:00:00,2017-02-11 00:00:00,3860.443447488243,4.455446695169437,2017-01-10 17:17:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=EWR&SDP0=09-02-2017&SO1=EWR&SD1=FRA&SDP1=11-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=EWR;d=2017-02-09;r=2017-02-11
2405,False,546,FRA,FLL,KLM,KLM,2017-02-12 00:00:00,2017-02-24 00:00:00,4805.466331125892,5.681030334802861,2016-12-29 21:17:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=FLL&SDP0=12-02-2017&SO1=FLL&SD1=FRA&SDP1=24-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=FLL;d=2017-02-12;r=2017-02-24
2409,False,504,FRA,FWA,United,United,2017-02-06 00:00:00,2017-02-13 00:00:00,4279.258306341057,5.888870966881886,2017-01-08 12:54:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=FRA&SD0=FWA&SDP0=06-02-2017&SO1=FWA&SD1=FRA&SDP1=13-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=FRA;t=FWA;d=2017-02-06;r=2017-02-13
